id,text,HS
7473,RT @themeredith: @Yourfuckboy1 is my #MCM because he gave me a dirty shout out on Instagram. #romancein2016,0
6305,@thatgirlyionn_ HAPPY MF BIRTHDAY TO ONE OF MY FAVORITES HOES ðŸ˜turn up bitch ðŸ˜˜I wish you many many more,1
976,@RicVaDude Especially CA!?! Please!!!!!! #ICE #USCitizensOnlyVOTE#Illegals met with #ICEAgents & arrested & deported permanently!?! #BuildTheDamnWall #NoDACA #NoDEMS New Ppl ONLY!?!,1
18917,@theartfulman The irony.. Islam literally treats women like sex slaves. Hubsands are allowed to rape their wives everyday if they want to,0
2353,"Unless migrant workers are empowered and unionised, Code of Practice and laws are no guarantee of labour rights! Most domestic workers 'exploited' with illegal fees as agencies ignore gov't code of practice, union study says https://t.co/WLq52eWEr6 via @hongkongfp",0
5120,@FernandaPutita Love to put my cock so far down your throat now so hot,1
5560,When you're both a couple of filthy whores https://t.co/MgCHRRKHVq,1
18693,Ruth Davidson more interested in her lovers immigration right that  doing anything useful for the poor of Scotland except suggestive photo,1
6157,@Stanwhu1 @Baz1980WHU @torrid_times She is a filthy whore cunt. Didnt change her own name when she got married butâ€¦ https://t.co/Doxz0F77h7,1
8611,"@RepWilson Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire",0
8632,Trust women and support their decisions them make in their pregnancy and donâ€™t be a cunt,0
3383,Frustration and heartbreak as migrant parents look for kids https://t.co/1dMv02jUqm,0
6992,@BBCSport Garth crooks is a stupid fat Ozil looking cunt,0
3399,French police were tracking van in which child refugee was shot https://t.co/qR5IszfSua,0
18570,Syrian refugees set up weekend schools in NL to teach their children Arabic https://t.co/4V8KjApnRf,0
1489,"So in other words, despite claiming their lives would be at risk if they were forced to return home, the government is paying them for a vacation to the very place they claim to be fleeing... https://t.co/x8LP4fTxQx... https://t.co/l50h2UqSn8",0
4781,@xitsmaaarielx I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! ðŸ˜‚ðŸ˜‚,0
6392,@NIVIsa4031 @FoxNews @CNN THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA Mâ€¦ https://t.co/K3b90Tqais,1
9136,Dont call them hysterical women.,0
7349,The amount of stupid people in this world really makes me consider wearing condoms... I'm not gonna but I be considering it,0
19047,can you choke me with your left hand and slap my head with that book and step fucking me on the face with those heels okay thank you,0
4306,"Russia announces return of more than 100,000 refugees to Syria since January https://t.co/8WAVIPjkG1",0
4326,"@dcexaminer Even a Gym wouldnt hire him, and who da heck got him in DC? #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA",1
8500,"A guy in my jr high called me a slut, bitch and whore bc i didnt like him ðŸ™ƒ thus began relentless bullying by my peâ€¦ https://t.co/KXnRi2w9PN",0
4166,Marc Gasol volunteering aboard migrant rescue boat https://t.co/4uKLIoDc1p https://t.co/FntoGtR6Ox,0
2079,"@RichardGrenell @realDonaldTrump @restore_US_nowU tell ME-What could people who come through the BACK DOOR,bring to our country-Except 4 CRIME & DISEASE ??#BuildThatWallU Can share",1
8696,FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole. https://t.co/6qqOVh92gr,0
18500,#V4 #Kurz others must unconditionally reject â€œrelocationâ€ while making plans to seal-off Spain or surrounding areas. Must not allow reckless decisions of others to hold them hostage.To stop madness migrants must stay n SpainÃ°Å¸â€˜â€°Sooner or later will have to follow lead of #Salvini https://t.co/bK9XYXVKS5,0
6548,@neiltyson Do you know anything about the hole in antarctica or is that fakeðŸ¤”ðŸ¤”ðŸ¤”,0
3787,@RealDonaldTrump Why is it that Illegals  that have been in the U.S for years that are being deported get to claim asylum when the laws states they must claim aslyum within one year of their last arrival ?  Stop allowng Illegals to game the #immigration s,1
7572,When you're almost 30 and have run out of options... https://t.co/nmanGYfqTD,0
4065,@ChuckCallesto If that is so texas is heading the way of California. Texans please don't let that happen. America is counting on you. #MAGA #BuildThatWall #DrainTheDeepState #WalkAway,1
8687,@deBeauxOs1 I cannot imagine any woman who does not have a sexual assualt or rape or both even more than once. Sadâ€¦ https://t.co/aPsW4URJNa,0
4331,#Nagaland Deploys More Troops on Assam Border to Check Influx of Immigrants https://t.co/jLi8mUiJsI via @thewire_in,1
1236,Very low sentences for African migrants after 'bloody gang rape' of 13-year-old girl in Sweden https://t.co/QW6tFthMiQ,0
836,"Seriously mam, sometimes I feel u lack brains or u are acting. Illegal immigrants are illegal immigrants period. Where does rich/poor come to question? Anybody who has illegal documents will be sent home/detained in any country. Even in the country u go whining against India https://t.co/Jzp1OnnUTE",0
6353,If she dressed like a hoe in the cold she a real Whore âœ‹ðŸ¾ðŸ˜‚ðŸ˜­,1
4334,UN refugee agency to sack dozens of #Gaza employees... https://t.co/RtETJVhGi7 https://t.co/QyDpZCfB4Q,1
5538,I'm only fuckin doctors and lawyers from now on. At least if they go nuts I know they have somethin to lose unlike these sluts workin retail,1
1283,"Immigrant: Piece of candy, little girl? https://t.co/UXDgAOtZKc",0
1061,#Trump officials may succeed in changing the â€œrefugee statusâ€ of some #Palestinian refugees BUT they will never succeed in taking away the national identity of 7.2 million Palestinian refugees or their right of return! https://t.co/CnJfvCK3OW,0
1103,@SheldonP Yeah me too ðŸ˜µlol,0
391,"Border agent killed, partner injured by illegal immigrants using rocks, report says https://t.co/z3juJvIuXl#OperationBodyCount #PreventableDeath",1
309,@flowers3712 As long as it takes to #BuildThatWall,1
4655,"Solid analysis.  Just don't fall into the trap of importing Muslim refugees, or it will be game over. https://t.co/MzIPdbCEMJ",1
2142,Watch: Muslim refugee calls on the UN to take action against Britain because the food is disgusting - Free Speech Time - https://t.co/zyxcGRDaUz @ISupport_Israel,0
6056,@realDonaldTrump @realDonaldTrump your bitch of a mother should of swallowed you like the whore she was,1
4531,Three refugees from Syria have set up a network that organizes language classes and a summer school for children. https://t.co/xeItoJQRhb https://t.co/JwGW5RYHw9,0
8742,"The pain of a woman being targeted as a purely pleasure object, goes beyond the physical, its a rape of the soul #MeToo",0
2240,"requires all adults entering illegally. to be criminally prosecuted. This change means that if a family is apprehended at the border,  the children cannot stay with their parents while they await trial because kids are only allowed in immigration detention centers not 2/4",1
7531,@kstad_rn you should date me then... But I don't date,0
7517,Be the star of your own reality show... Be obsessed with yourself,0
7979,"@kauliflowr oh god, I can imagine that youâ€™ll get even more men talking to you about some â€œnot all menâ€ â€œnot meâ€ bullshit ðŸ˜¤",0
4859,Too many women confuse their hearts with their vaginas,1
7513,People that know I'm blacked out drunk and still continue to text me are the real MVP,0
2975,and thanks to @IIRGMU Board member @AlexNowrasteh for his valuable contributions to the discussion - @JackatCHSS look for him tonight @ 6:50 on @FoxBusiness informing the #immigration conversation,0
4345,Young immigrants detained at juvenile detention center allege abuses https://t.co/qE3dlanZup via @nypost    Not buying it...,0
2523,"@BJPRajnathSingh India is perhaps the only Devlp Country,where there is no control on influx of illegal migrants or people with expired VISA",0
962,"@syptweet In addition to reporting hate crime, please report non-hate crimes, which can include illegally crossing the border, sex trafficking, and drug trafficking. Illegal immigration will not be tolerated in America. Report it and put a stop to it #Bui",1
2817,Nigerian Immigrant Raped 7-Year-Old Girl In Texas https://t.co/3uebt8HrIb via @USIACrimeReport   Another scum...,1
2611,"And if you are a Colossal Ignoramuses installed in WH and your wife illegal immigrant, gets you the opportunity to line your pockets, UNChecked BY COMPLICIT CORRUPT GOP CONGRESS, for 18 plus months, WHILE A CONSTANT EMBARRASSMENT https://t.co/wlUPMpcm4O",0
1294,UKâ€™s tiny number of Syrian Christian refugees sparks backlash against UN https://t.co/wLPR2TwOhD https://t.co/KBnTK3Gf88,0
6373,"Blac Chyna is straight trash and an abomination to women everywhere. Donâ€™t @ me cause I donâ€™t care. Hoe responsibly, bitches.",1
7248,When your crush finally slides in ya DM https://t.co/WIXi8XopQ4,0
18630,"Local organiser Mike Jones chaired our Bexley #BNP meeting earlier this evening. Another enjoyable event with some interesting speeches, discussion and great company. Thanks to all that attended. #immigration #ImmigrationReform #BREXIT #WorldCup #England #ENG https://t.co/LzFzRZkHAf",0
3335,"Lesson for the USA regarding disappearing affordable housing: How over 46,000 wealthy immigrants took a back door into Vancouver and Torontoâ€™s housing markets  https://t.co/K9MVvLAx4Q",0
7987,"niggas get crafty with diff ways of saying â€œwomen do it tooâ€ or not all men. any variation will get you blocked, but the effort is funny.",0
5240,Any girl that says pussy rules the world has never had good dick,1
4005,This German music festival brings refugees and locals together through a shared passion for music Ã¢â„¢Â« https://t.co/IXhP00c4Pw,0
1084,"Day 6 #sensationalWIP Joseph Carter, my antag, is an English immigrant who's trying to establish a psychiatric hospital in Ash Grove. Upstate NY, 1899. Daniel Day-Lewis for my antag's voice, esp at 1:04 when he describes the Five PointsðŸ“š#amwriting https://t.co/N41LKsMOaR",0
2854,Another @BarackObama dreamer in the news.#MAGA#nosanctuarybrewster #BuildTheWall#NoDACAIllegal immigrant booked for child sex abuse,1
6121,@siggyflicker Your a crack whore look in the mirror complete trash you are you make women yourself and the great sâ€¦ https://t.co/e0IKyMqKnt,1
6387,@SindhuBoddu It will always be ready and hard for you to bring your holes and beat it with your cunt and ass https://t.co/OtoJQvC7FF,1
8285,"@mistressc1 happy 7 year anniversary mistress Carol -so happy to be your Panty Bitch and Total Slut, your voice easâ€¦ https://t.co/T9mQLDQVTQ",0
6942,Dear Xfactor fans If you would like to slag off the show may I give you a little advice Do what I do and stop... https://t.co/LCYBDVIVeF,0
7826,"Iï¸ used to say #NotAllMen but letâ€™s be real. If you being honest, men be trash in a number of ways. And whatâ€™s wildâ€¦ https://t.co/KGuuy2GgtQ",0
5880,I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman https://t.co/eqCgr1hPbz,1
7207,"I either laugh or turn into a complete psychopath when I'm mad, either way, no one is safe",0
19109,@nflcommish thanks for ruining football you pussy! I cant watch it anymore. Its boring,0
2402,Last week @MatthewSoerens and @JennyYangWR released the revised and expanded version of their book Welcoming the Stranger. This book will answer your most pressing questions about U.S. immigration from a biblical perspective. Order the book today! Ã¢Å¾Â https://t.co/ucg7RLyFmX https://t.co/QUntExbDQA,0
6307,A nigga can be like â€œgood morning beautifulâ€ and yâ€™all hoes would screenshot and say â€œThis nigga so creepy omgâ€ bitch fuck you &your morning,1
6617,"Enimen, you are a disgrace to America! Go crawl back into your hole..... I Would NEVER Let my grand children listen to your NON Music,1",0
1462,"Migrant Workers Centre is sponsoring a special category of the Overland Literary Journal's Fair Australia prize. The best essay, poem, short story, graphic or cartoon submitted by a migrant worker will receive a cash prize. Head to https://t.co/ioaNzQZ32H https://t.co/4iolqFuMi9",0
8579,You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whoreâ€¦ https://t.co/KDPHLbOdh5,0
1175,"For refugees in #Sudan, fears surround probe into UN resettlement fraud: https://t.co/kSyjgECKzO (@irinnews) #WithRefugees @tyrusmaina @Refugees @nyamoriv @imaana102",0
6031,@burnthewitchiii come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. ðŸ˜‚,1
5125,a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit .. https://t.co/SOWlOa2kGo,1
1141,Yes @POTUS Revoke your endorsement of the TRAITOR @RepKevinYoder He betrayed you & the American People by inserting #HR392 He's trying to undermine our great @USAGSessions & is flouting US Laws.#NoHR392#EndChainMigration #YoderMustGo,1
4923,I never understood the big deal about making a guy a plate at a get -together/cookout. Shit after the children and women eat im in that bitch,1
2587,The biggest fear the Democrats have is President Trump growing his base and this is exactly what happened hereðŸ˜ðŸ˜ðŸ˜ðŸ˜WATCH: Never-Trumper goes to Trump Rally; What He Says Afterwards Will Make Democrats Tremble https://t.co/Qmj3x6JgGQ,0
18929,"...Screaming for decades ?When was last time Roe v Wade was actually threatened?Asking honestly...@SenGillibrand please, shut the fuck up.",0
5221,Girls with blonde hair and dark roots make my cock hard for some reason,1
4591,@TomJawetz @CAPimmigration #FamiliesBelongTogether Send the kids back to their deported Parents in their Country!  They Should exit together,1
5348,@forevercellular yeah the stupid bitch,1
3421,"@jack @Twitter @TwitterSupport What the hell is this?  Is this part of the healthy conversation you were just preaching to us about?  She's our First Lady, like it or not.  She's also an immigrant, a mother and daughter, and fuck you for allowing this. ht",0
4082,"Yessssssssss ðŸ™ŒðŸ™Œ my former immigrant self, full blooded Bosnian, came here from Germany, wants one! https://t.co/9PTWyblgdI",0
18639,#GranniesRespond were at an immigrant detention camp in Texas. This is what America has become https://t.co/m39TAbcNKa @DianeRavitch Don't remain silent!,0
6824,You know you're doing something right when you got haters âœŒðŸ¼ https://t.co/rDsQVf1Ram,0
6118,From why did i shag at fucking whore at kid is a mistake en the mis stake its self obviously we burnt a few innocent women thank them whores,1
2989,Legal Immigrant Explains His Story and Why President Trump is Right About Illegal Immigration https://t.co/Z14VFgJi01 via @GreatAmRepublic,0
1144,"Fake News is still trying to blame Prayer Groups for damage to cities, even after ANTIFA members are arrested for it!  The counter-protest was organized by ""a coalition of labor unions, immigrant rights groups and artists,"" according to CBS. https://t.co/Qy4mXLCiGd",0
9109,"Fucking clueless woman should stay in the kitchen and not ruin a good man's name. - A United fan after reading this, probably",1
2057,Mexico troops find 150 Central Americans in back of truck https://t.co/HK36TvFzUxMexico is finding illegal immigrants,0
8870,"@AnnCoulter Ann:Including Sen. Cory Booker as part of your ""Most Hysterical Woman""?? Come on now, you cn do better than that. This is so beneath your intellectual acumen and although I disagree with most of what you say, come up with something more original or creative in the future",1
4308,"Ever since Trumpâ€™s fear-mongering and hatred-fueled campaign, the assaults on immigrant ways of life have increased dramatically.   https://t.co/sBZr4uSrXG",0
8714,"@BenSasse Not having Merrick Garland as SCOTUS is absurd. But Im just a hysterical woman, right asshole?",0
3455,Trump Administration may end temporary protected status for Somalis https://t.co/TZIznkfiEg via @refugeewatcher              Do it today ! Why the hell are they special ?,1
2890,"Yes, the MSM and others would have us believe that no refugees have committed any crimes--but the evidence is... https://t.co/fvkpCri9eA",1
18713,This is sad! What a woman wears has nothing to do with the intentions and actions of rape. Sorry you went through tâ€¦ https://t.co/9Y9XZCydCh,0
7161,When you're chillin and the Taco Bell hits you https://t.co/4pEmDyp41q,0
1519,@jordanbpeterson Immigration in a picture      https://t.co/bNRq7N7Oj3,0
9083,The woman that accused Nelly of rape says the system has failed her. https://t.co/KPIKW1W9VG,0
19081,@JeneneHoyer U a rabid fucking cunt.. oh yea but u from Indiana tho.. common for u women folk.. ask mother pence,1
5362,@ImCardiB being a empowering woman type a bitch on IG,1
6029,This ignorant cunt bitch @hazelebaby bout people hate her cus sheâ€™s lightskin...no. We hate you cus you are a man.,1
8153,@talipann you won't retweet me pussy,0
6158,"Why is thos racist,homophobic whore @Camila_Cabello getting so much success all of the sudden ? Like go away ugly cunt.",1
18472,"My grandma is an immigrant from mexico, thats right I'm not all white, so Im pro immigrant but I dont encourage anyone to move here. Mental illness is a prerequisite and if you dont have it our government will give it to you by force.  https://t.co/m8IKSxgwJW",0
3675,@djf510 You mean it's not true?,0
3705,From refugee to sole survivor - How one Syrian has become shoemaker to the famous https://t.co/eZrZ9rgM2U,0
4949,@DunneHavocMark @Beauty__Shot Oh nvm i didn't know omega & okada was in a pic together bitch fuck you slutbag whore cunt,0
2677,"https://t.co/0F1xhJkFiXBulgariaÃ°Å¸â€˜â€° â€˜Ëœwill not readmit migrants from rest of EUâ€™.  #Merkel GER losing influence rapidly n Europe while Macron never had it.Bulgaria calling for closure of all ext.borders, migrant camps in Libya and Turkey.#Visegrad #V4 @SkyNewsEU @POLITICOEurope https://t.co/br3HCAfC6G",0
18691,Two thirds of the British public think that immigration is too high.Almost three quarters think that the UK is crowded.70% think that immigration has a negative effect on the availability of housing.#BREXIT #BrexitBetrayal #Immigration #Brexiteers #BNP,1
6815,As you get ready for the Black &amp; Gold game today here are 5 things you can say to the person next to you to make you sound like a Ram fan...,0
7613,'You're the only one I'm talking to' https://t.co/Q6TLGRberM,0
7786,When the rival lemonade stand starts stealin your business https://t.co/DgKBmpNEwX,0
5544,"If she's doin this, she's about to suck the souls of 10 dead men out your dick https://t.co/Gwk0buCok1",1
19064,"@maysoonzayid Yeah, how awful for them that women aren't property to be abused anymore. And those terrible laws about child rape!",0
7311,When your head game is fire as fuck https://t.co/obkRw8NV6p,0
2074,"#BuildThatwall #ICE ICE can not have a zero tolerance policy at the Boarder while they let EB5 Immigrant commit fraud and harm US citizens to gain permanent residency in the US. See print, sign, and mail 2 Dir. Vitiello support us - RT",1
8717,"@ABC Hey, immigrant skank ass HO, look, there's an older, fatter less hair dude, AND HE HAS 5X THE THAT YOUR PATHETIC IMMATURE HUBBIE HAS !!! GO ON, GIT !!",1
5470,"Asked this bitch where she wanna eat, she said 'Porkys' and I'm done with white women man I don't care how fire the box is",1
5296,"I wanna give a bitch my heart but i canâ€™t though, canâ€™t fall in love with a stank hoe",1
3104,"@The_RGA @dg4az #BuildThatWall 100% of your tax-deductible donation will go to secure Americas southern border! Together we can save taxpayer money, make our communities safer and build American Pride!",1
770,"@DeanAllisonMP @AndrewScheer You don't stand for Canadian workers. â€œWages in rich countries are determined more by immigration control than anything else, including any minimum wage legislation. Not by the â€˜Ëœfreeâ€™ labour market, which, if left alone,",0
1648,Hundreds of Syrian refugees started crossing the border from Lebanon on Saturday. https://t.co/J8xoyaFQYn,0
6164,"ðŸ“· pineapplecity: dogwhoreowner: Stupid cunt, thatâ€™s what the filthy whore deserves! Thatâ€™s how all Men... https://t.co/S49GwEAXug",1
6442,@robbysoave @benshapiro @ENBrown Hmmm....do women like to be stuffed in every hole and paid ... ?ðŸ˜•,1
6547,Itâ€™s hard seeing someone you loved so much move on. But just remind yourself you are wonderful and he has a small dick.,0
8074,"@manwhohasitall only if a woman of good standing can back up what they are saying, I mean, can we trust men to not be hysterical?",0
19017,"@NBCNews Okay your not an ""hysterical woman"", you are just a complete whacko traitor !!!!",0
3426,"Windrush migrant, 57, died under â€˜Ëœextreme stressâ€™ trying to prove his citizenship, lawyer says https://t.co/17Kb8rLUtb",0
18945,Bitch money talk stfu hoe and go make me some more bread @BaaabyOG,1
4178,"They Came Here to Serve. But for Many Immigrants, the Army Isnâ€™t Interested. Having worked for the Army w/these types of immigrants, I can honestly say they are the most dedicated &amp;grateful of service members. Thatâ€™s changing, thanks to this administration https://t.co/9mp3j9ahHw",0
4583,"14 year old boy wasnt satisfied by an 53 old prostitute and called the police in Germany. He said he was 20, but pays not more than 20 â‚¬. https://t.co/4i3PqO873I",0
8056,@pmbairrins It's not hysterical or exaggeration. Abortion is horrendous. There are other ways to help women in crisis,0
3739,"Pentagon officials will house nearly 20,000 migrant children on military bases https://t.co/MXYB1En7da  Somebody close tell Trump to kick Mexico awake. 300 million aid will vanish fast...",0
5882,@ThcGreenBeast I hope that dumb cunt gets her face beat in by a black woman over hearing her using the word nigga.,1
3027,I am not a refugee but thank you anyways for supporting my thread https://t.co/oUNI8m0LF7,0
7858,@VeraCru98009411 Yes you did ðŸ˜‚ Liar and a coward. Disgusting combo for a kunt,0
5196,@katiemckenzie99 Let me check your ass out with my cock,1
1538,"@IngrahamAngle @MailOnline IngrHam, wr R the far Lefties now (Global kooks)..  why R they not protesting in these countries where these immigrants are fleeing from (come on George $orOh$) and thatâ€™s why we #Conservatives R smart enough not to buy into t",1
3462,@replouiegohmert @LouDobbs @FoxBusiness I watched & as always awesome! It appears @SpeakerRyan wants to bring down the Republican Party before he leaves! #BuildTheWall #PassSAF #EndChainMigration #EndVisaLottery #EnactEVerify,1
6586,@V_Bottoms @plumperpass I hope you love monster cock,0
8151,@kacsterr I'm sure you also get mad when guys stair at ur ass and act like you don't understand why they do it #WomenSuck,0
850,Immigration Protesters Call For End To Detention https://t.co/3SBKZMucCe,0
3102,@CB618444 @jtd_gameon12 @POTUS @ICEgov @CoryBooker @KamalaHarris @NancyPelosi @RepMaxineWaters @NYGovCuomo @BarackObama On NYC radio it was bluntly stated that. IT IS MS13 And the victims were from a rival gang. IT IS MS13. WE NEED ICE; WE NEED POLICE; We,1
2458,Pretty sure the money saved from the damage illegals do will more then compensate our budget.. #BuildThatWall,1
7602,Well it's a mystery to me too https://t.co/PDMgmgL8DB,0
3721,So I guess that you and Trump will welcome the Christian refugees! You know Hispanics &amp; the people of Mexico believe in Christ! Most are Catholics and firmly believe in Christ! Why not accept them Mucky Mek!ðŸ‘ŽðŸ¾ðŸ¤“ðŸ‘ŽðŸ»ðŸ‘ŽðŸ¿ðŸ˜› https://t.co/woutJ2LydT,0
2930,"@janjan_collins @EricsonTina @sabine_durden @volalupi @POTUS @realDonaldTrump Well only 10% of Illegal Aliens work on farms the rest work in Service, Construction and Retail #jobs the same jobs Americans and Legal Immigrants do !  We wont miss not 1 Illeg",0
5696,@rbonhoff let's get weird! Summertime baby! #FuckBitches,1
4678,Immigrant Child Dies Shortly After Release From Texas Detention Center https://t.co/IRonq5uLub #ShiraziImmigrationLaw #AtlantaImmigrationAttorney #deportation #immigrationlaw #immigration #atlantaattorney #detentioncenter https://t.co/pbHJVRM1AR,0
1796,Q !xowAT4Z3VQ 04/09/18 (Mon) 18:21:15 Amazing coincidence.+ Military start / wall.You have more than you know.Reason we are here MORE.Q#Qproof #QAnon #GreatAwakening @POTUS @realDonaldTrump #DeclassifyFISA #BuildThatWall #MAGA #2A,1
7266,"Always remember, it's not whether you can or you can't, but that nobody gives a fuck either way",0
2784,These are poor Syrian refugees in camps in turkey and Jordan https://t.co/Hx8DCd0XyM,0
5641,@PhotoGear_News @danielpetersdop @Maria_Sergejeva @lokcheung Three I think. With that hysterical Girl aka Model. Iâ€¦ https://t.co/UzW6cliMGO,1
3396,"https://t.co/MbDDT9k4VpA Green tried to prevent a plane from leaving w-migrant to be deported on board. Unlike in Sweden, the activist was promptly arrested &amp; the plane departed.Finland took action to control events instead of allowing â€œactivistsâ€ to control them.#Visegrad #V4 https://t.co/u5wuvso0p7",0
8724,@JoeConchaTV @CoryBooker is like a hysterical woman trying to out scream @SenKamalaHarris. I became a conservative years ago when the Democrats treated Clarence Thomas in such a despicable manner. Hope the public is watching this repeat.,0
7882,found out Iâ€™m a cunt & slut tonight so thereâ€™s that lmao,0
5576,"I can always tell a bitches age by her tattoos... Sleeve, she's younger than me, tramp stamp, she's my age...",1
1458,"New post (Facebook's new political advertising policy denounced by immigrant, civil rights groups) has been published on Top 10 Tech News - https://t.co/r25kk57SOV https://t.co/Cwrl1Ba1Dd",0
5477,Love how going to an all girls school gives you a sixth sense for life of knowing when a woman is an absolute bitch,1
1191,I arrived in #england in late 60â€™s. At the time #indian accent was a butt of many jokes and palyed out in TV comedies. So pleased to hear at #Westham tube announcement  from a fellow immigrant from #nigeria witout anyone batting an eyelid. We have come far.,0
3704,nice writeup on @Forbes of Tuan Ho @2onhello and @ScholarJet https://t.co/GqaJnEwRYs,0
313,Danger Treasonous individuals paid for by Soros and globalist @potus @realDonaldTrump #LockHerUp #BuildTheWall #BoycottNike #BoycottNFL #EndDACA now !!!!!,1
1119,Sen Booker posted the confidential information on his twitter account. There is no way I will vote Democrat again. Disregard for the laws when it suits them. And he wants to run for POTUS.#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,1
2709,"@realDonaldTrump  Pres. Trump, Hurricane Harvey is Man Made to keep your wall from being built and to open the borders to illegal migration.",1
18605,I see Geoff Wanamaker is getting a new boat...LOL https://t.co/CvluhCjq5F,0
365,These are the stakes. This is what's happening to immigrants who Trump is targeting.   It is not an exaggeration to say that Trump's detention and deportation machine is a life-or-death issue for immigrant families.   #FamiliesBelongTogether   https://t.co/uh4BmkIRbO,0
5463,Bitch donâ€™t come to me as a woman .... Cuz yo nigga came at me single ðŸ¤·ðŸ½â€â™€ï¸ðŸ˜’ðŸ˜‚,1
4803,@CrazyKOs @CrushingClipss Girl or not if I saw that I'd knock the cunt out! How dare you hurt a child like that. Fucking sick twisted bitch,1
1149,"#BeBestMyAss This  week - I want my supporters to wear shorts or skirts that read, ""Be  Best"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @FLOTUS lacks sensitivity towards immigrant children! Photo Credit: theGrio https://t.co/poBwKtI1oy",0
4794,@connorfranta a bitch about to get pussy punched if she dont buy a new god damn book,1
5927,"Disgusting , and bitch you are NO ROCK STAR !! YOU are a no class skankðŸ¤¡ðŸ˜±ðŸðŸ™ˆðŸ™‰ðŸ™ŠðŸ‘ https://t.co/aYZB1jMUW2",1
3970,@Jordan_Sather_ I think it was a Freudian slip.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL,1
2706,ITALY's NEW GOVERNMENT: Making  good on its promise to rid the country of illegal Muslim migrants https://t.co/32AtPE30FY via @barenakedislam Welcome to reality and a possible new Italy...,0
5307,it's sad to see a fine girl be a hoeðŸ˜ª,1
3050,Let us keep the spirit of World Refugee Day alive https://t.co/9AiAoqPj6d #WithRefugees @Refugees @UNHCR_Kenya @refugeeaffairs @tyrusmaina @NRC_HoA @ReDSS_HoAY,0
6685,"@AJEnglish What do you expect, they were captive of Muslims following the Qur'an. It allows rape and murder of captive infidels. Read your own book and that it does.",0
5562,Bitches that wear chokers that aren't complete whores is why I hate you bitches,1
7642,When you finally lose all respect for someone so you decide to fuck them and ruin their life just for fun lol,0
4646,"Problem for the PM re Johnson is that a person who sent round vans telling immigrants to GO HOME is not in a position to lecture anyone on racism. The lesson of which is: if you pander, theyâ€™ll take everything you give them and keep pushing for more",1
4660,@JudicialWatch What's it going to take? Build that wall. #BuildThatWall Migrants from terrorist nation entering the US.,1
18714,Polley writes that women in the industry don't think anyone will care if they tell. Rape culture isn't acknowledgedâ€¦ https://t.co/9gsZOS21kV,0
2705,Is there a connection to immigration? Exam question is: are we bringing in impoverished people to be impoverished here? The pictures I've seen clearly shows the majority are immigrants. https://t.co/3xPMnIQFZC,1
1314,Italy's Voters Aren't Anti-Immigrationâ€”But Their Government Is https://t.co/6bkvzoDnN7,0
8597,"@GuyVerhofstadt You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU",0
498,@GartrellLinda It's time we get Americans where they belong. Until there's no hunger no Vets on the streets homeless no poor homeless no Mental cases left without help. We don't need to import or allow anyone else into our country. #AmericaFirst #NoDACA #,1
1875,"Would this, then, stop immigration from southern countries who's people cast votes in our elections without being actual US citizens? https://t.co/fyjSQ3Iw7j",0
3547,We need to cut them off and get them out of here. #BuildThatWall #MAGA #POTUS.,1
2935,#ThereseOkoumou's #StatueofLiberty protest was remarkably effective in attracting international attention to #ImmigrantChildren. Inevitable overreaction by the #NYPD served to magnify the stunt's impact. #AbolishICE @NYPDnews https://t.co/f4A2GOmKpn,0
8019,@graysonslays marcos you skank hannah montana is my thinf,0
5188,my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well,1
9197,@CheriJacobus Hollywood is complicit in the rape and sexual assault of women for over 20 years.,0
6017,Fucking dropped my phone and cracked the screen fucking shit cunt bitch,0
4525,The United States is a country founded by immigrants and dependent for its success on #immigration. https://t.co/j8YSSVvjFq,0
6919,@JackBMontgomery Some stupid cunt blogger on Skynews earlier. Said if we are to prevent more Weinstein's we need 'lâ€¦ https://t.co/MSEIkp8vs0,0
18706,@yikesangeI @betteroffapri @BloodclotBarbie @basically_kai @illegalwhore @hiatusloser You the last bitch that should be talking about looks. Anyways stick that dusty ass tongue back in ya musty STD filled mouth and shut the fuck up hoe.,1
